Total (kWh),ANNEE,MOIS_sin,MOIS_cos,population,SECTEUR_AGRICOLE,SECTEUR_COMMERCIAL,SECTEUR_INDUSTRIEL,SECTEUR_INSTITUTIONNEL,SECTEUR_RÉSIDENTIEL,REGION_ADM_QC_TXT_Abitibi-Témiscamingue,REGION_ADM_QC_TXT_Bas-Saint-Laurent,REGION_ADM_QC_TXT_Capitale-Nationale,REGION_ADM_QC_TXT_Centre-du-Québec,REGION_ADM_QC_TXT_Chaudière-Appalaches,REGION_ADM_QC_TXT_Côte-Nord,REGION_ADM_QC_TXT_Estrie,REGION_ADM_QC_TXT_Gaspésie--Îles-de-la-Madeleine,REGION_ADM_QC_TXT_Lanaudière,REGION_ADM_QC_TXT_Laurentides,REGION_ADM_QC_TXT_Laval,REGION_ADM_QC_TXT_Mauricie,REGION_ADM_QC_TXT_Montréal,REGION_ADM_QC_TXT_Montérégie,REGION_ADM_QC_TXT_Nord-du-Québec,REGION_ADM_QC_TXT_Outaouais,REGION_ADM_QC_TXT_Saguenay--Lac-Saint-Jean
0.029586515911443352,2021,0.49999999999999994,0.8660254037844387,0.23633624267619505,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.2587047347698648,2021,0.49999999999999994,0.8660254037844387,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.2423404522456838,2021,0.8660254037844386,0.5000000000000001,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.026811531395461892,2021,1.0,6.123233995736766e-17,0.23633624267619505,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.035965335030784897,2021,0.8660254037844387,-0.4999999999999998,0.23633624267619505,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0355943463137702,2021,0.49999999999999994,-0.8660254037844387,0.23633624267619505,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.02842199573927697,2021,0.49999999999999994,-0.8660254037844387,0.23633624267619505,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2021,1.2246467991473532e-16,-1.0,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.00457927393352914,2021,-0.4999999999999997,-0.8660254037844388,0.23633624267619505,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0250563830077724,2021,-0.4999999999999997,-0.8660254037844388,0.23633624267619505,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.11100937118008174,2021,-0.4999999999999997,-0.8660254037844388,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2021,-0.8660254037844385,-0.5000000000000004,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.022441044944204853,2021,-0.8660254037844386,0.5000000000000001,0.23633624267619505,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.11056925979693741,2021,-0.8660254037844386,0.5000000000000001,0.23633624267619505,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.006128521047253203,2022,0.8660254037844386,0.5000000000000001,0.24071817601540454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.048812667568724134,2022,1.0,6.123233995736766e-17,0.24071817601540454,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.027160789474580924,2022,1.0,6.123233995736766e-17,0.24071817601540454,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.22561480929245428,2022,1.0,6.123233995736766e-17,0.24071817601540454,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0051632655376018565,2022,0.8660254037844387,-0.4999999999999998,0.24071817601540454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2022,0.49999999999999994,-0.8660254037844387,0.24071817601540454,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2022,0.49999999999999994,-0.8660254037844387,0.24071817601540454,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.025097441345742193,2022,-0.4999999999999997,-0.8660254037844388,0.24071817601540454,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.02172221167803695,2022,-0.4999999999999997,-0.8660254037844388,0.24071817601540454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2022,-0.8660254037844385,-0.5000000000000004,0.24071817601540454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
,2022,-0.8660254037844385,-0.5000000000000004,0.24071817601540454,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.004611495266660505,2022,-1.0,-1.8369701987210297e-16,0.24071817601540454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.03612733841433746,2022,-1.0,-1.8369701987210297e-16,0.24071817601540454,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.024408126509732998,2022,-1.0,-1.8369701987210297e-16,0.24071817601540454,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.10301095888142421,2022,-1.0,-1.8369701987210297e-16,0.24071817601540454,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.02632683724791296,2022,-0.8660254037844386,0.5000000000000001,0.24071817601540454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.11790944070793832,2022,-0.8660254037844386,0.5000000000000001,0.24071817601540454,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.005993758029387262,2022,-0.5000000000000004,0.8660254037844384,0.24071817601540454,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.006348930277524126,2023,0.49999999999999994,0.8660254037844387,0.24549529697671782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.028077480885961598,2023,0.49999999999999994,0.8660254037844387,0.24549529697671782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.035870821260065515,2023,0.49999999999999994,0.8660254037844387,0.24549529697671782,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.006039107934339218,2023,0.8660254037844386,0.5000000000000001,0.24549529697671782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.03273628193504988,2023,0.8660254037844386,0.5000000000000001,0.24549529697671782,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.04795169381447848,2023,1.0,6.123233995736766e-17,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.151009845306401,2023,0.8660254037844387,-0.4999999999999998,0.24549529697671782,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.004733250484199873,2023,0.49999999999999994,-0.8660254037844387,0.24549529697671782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.037681086251212394,2023,0.49999999999999994,-0.8660254037844387,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.004430205553091181,2023,1.2246467991473532e-16,-1.0,0.24549529697671782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.10833741136322003,2023,1.2246467991473532e-16,-1.0,0.24549529697671782,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.04072179482908499,2023,-0.4999999999999997,-0.8660254037844388,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.005403017430060453,2023,-0.8660254037844386,0.5000000000000001,0.24549529697671782,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0394050630551188,2023,-0.8660254037844386,0.5000000000000001,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.02936757239066127,2023,-0.8660254037844386,0.5000000000000001,0.24549529697671782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.02582765477417818,2023,-0.8660254037844386,0.5000000000000001,0.24549529697671782,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.04790550243727615,2023,-0.5000000000000004,0.8660254037844384,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.029237605589106826,2023,-0.5000000000000004,0.8660254037844384,0.24549529697671782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.052927176060340475,2023,-2.4492935982947064e-16,1.0,0.24549529697671782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.03370307702776908,2023,-2.4492935982947064e-16,1.0,0.24549529697671782,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.23494717993517478,2023,-2.4492935982947064e-16,1.0,0.24549529697671782,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.07284062045948024,2016,0.49999999999999994,0.8660254037844387,0.26630173156105885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.26929370982367523,2016,1.0,6.123233995736766e-17,0.26630173156105885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.055985312466273564,2016,0.8660254037844387,-0.4999999999999998,0.26630173156105885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026057720944471563,2016,0.8660254037844387,-0.4999999999999998,0.26630173156105885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.2108727298938524,2016,0.8660254037844387,-0.4999999999999998,0.26630173156105885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.002725897452616857,2016,0.49999999999999994,-0.8660254037844387,0.26630173156105885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02635863678100225,2016,0.49999999999999994,-0.8660254037844387,0.26630173156105885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.014318336146789562,2016,0.49999999999999994,-0.8660254037844387,0.26630173156105885,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0024313683744671666,2016,1.2246467991473532e-16,-1.0,0.26630173156105885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.013188329514044184,2016,1.2246467991473532e-16,-1.0,0.26630173156105885,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0025243607532852565,2016,-0.4999999999999997,-0.8660254037844388,0.26630173156105885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026106672789086117,2016,-0.4999999999999997,-0.8660254037844388,0.26630173156105885,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.12744485372366846,2016,-0.4999999999999997,-0.8660254037844388,0.26630173156105885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.05194757866414279,2016,-1.0,-1.8369701987210297e-16,0.26630173156105885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.013765728958647257,2016,-1.0,-1.8369701987210297e-16,0.26630173156105885,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.11655048475408533,2016,-1.0,-1.8369701987210297e-16,0.26630173156105885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.20586863449905862,2016,-0.5000000000000004,0.8660254037844384,0.26630173156105885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004096532302467756,2016,-2.4492935982947064e-16,1.0,0.26630173156105885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.019632430695907088,2016,-2.4492935982947064e-16,1.0,0.26630173156105885,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0037752955904673505,2017,0.8660254037844386,0.5000000000000001,0.2699610914539708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06378045171418892,2017,0.8660254037844386,0.5000000000000001,0.2699610914539708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026101795755571297,2017,0.8660254037844386,0.5000000000000001,0.2699610914539708,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.018254475798045768,2017,0.8660254037844386,0.5000000000000001,0.2699610914539708,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.2859451639764429,2017,0.8660254037844386,0.5000000000000001,0.2699610914539708,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02853562264722391,2017,1.0,6.123233995736766e-17,0.2699610914539708,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.028179816311132935,2017,0.49999999999999994,-0.8660254037844387,0.2699610914539708,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.14941583668310068,2017,0.49999999999999994,-0.8660254037844387,0.2699610914539708,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.002365394542965367,2017,1.2246467991473532e-16,-1.0,0.2699610914539708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0024490524136106607,2017,-0.4999999999999997,-0.8660254037844388,0.2699610914539708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.055596904738771116,2017,-0.8660254037844385,-0.5000000000000004,0.2699610914539708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.05207356234660343,2017,-1.0,-1.8369701987210297e-16,0.2699610914539708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.027109062954143087,2017,-1.0,-1.8369701987210297e-16,0.2699610914539708,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.01348124075564733,2017,-1.0,-1.8369701987210297e-16,0.2699610914539708,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02868167395395792,2017,-0.5000000000000004,0.8660254037844384,0.2699610914539708,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004500720643504821,2017,-2.4492935982947064e-16,1.0,0.2699610914539708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02094744601023818,2017,-2.4492935982947064e-16,1.0,0.2699610914539708,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.39664377547610413,2018,0.49999999999999994,0.8660254037844387,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.00416675194151021,2018,1.0,6.123233995736766e-17,0.27386744361069754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.2726204521453557,2018,1.0,6.123233995736766e-17,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02596189340259453,2018,0.8660254037844387,-0.4999999999999998,0.27386744361069754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.22686974003630014,2018,0.8660254037844387,-0.4999999999999998,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0027157559902746702,2018,0.49999999999999994,-0.8660254037844387,0.27386744361069754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.05366354589420787,2018,0.49999999999999994,-0.8660254037844387,0.27386744361069754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.135668749744818,2018,0.49999999999999994,-0.8660254037844387,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.13681111685939776,2018,-0.4999999999999997,-0.8660254037844388,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02798162325568467,2018,-0.8660254037844385,-0.5000000000000004,0.27386744361069754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.13405890334002327,2018,-0.8660254037844385,-0.5000000000000004,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026492171863806865,2018,-1.0,-1.8369701987210297e-16,0.27386744361069754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.12484396103577955,2018,-1.0,-1.8369701987210297e-16,0.27386744361069754,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06812210150660533,2018,-0.8660254037844386,0.5000000000000001,0.27386744361069754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.028097468359274784,2018,-0.8660254037844386,0.5000000000000001,0.27386744361069754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.015817401158538625,2018,-0.8660254037844386,0.5000000000000001,0.27386744361069754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.01829021734859644,2018,-0.5000000000000004,0.8660254037844384,0.27386744361069754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004629600543402519,2018,-2.4492935982947064e-16,1.0,0.27386744361069754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.08619493050028025,2018,-2.4492935982947064e-16,1.0,0.27386744361069754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026392729326050857,2018,-2.4492935982947064e-16,1.0,0.27386744361069754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.028244015331801584,2019,0.49999999999999994,0.8660254037844387,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.08076711504681572,2019,0.8660254037844386,0.5000000000000001,0.27780963386060525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.028064928465209533,2019,1.0,6.123233995736766e-17,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06798292715320987,2019,0.8660254037844387,-0.4999999999999998,0.27780963386060525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06466951942531042,2019,0.49999999999999994,-0.8660254037844387,0.27780963386060525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.025605564798744505,2019,0.49999999999999994,-0.8660254037844387,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.014670847744586874,2019,0.49999999999999994,-0.8660254037844387,0.27780963386060525,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0029349549982387296,2019,-0.4999999999999997,-0.8660254037844388,0.27780963386060525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026731887608396142,2019,-0.4999999999999997,-0.8660254037844388,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.013303135105207387,2019,-0.4999999999999997,-0.8660254037844388,0.27780963386060525,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.002831804023406291,2019,-1.0,-1.8369701987210297e-16,0.27780963386060525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02553173300550528,2019,-0.8660254037844386,0.5000000000000001,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.16058692741282932,2019,-0.8660254037844386,0.5000000000000001,0.27780963386060525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.07782441450044472,2019,-0.5000000000000004,0.8660254037844384,0.27780963386060525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004790746073242539,2019,-2.4492935982947064e-16,1.0,0.27780963386060525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.025654214314639327,2019,-2.4492935982947064e-16,1.0,0.27780963386060525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004801984926391985,2020,0.49999999999999994,0.8660254037844387,0.2829829110411353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004576876891004219,2020,0.8660254037844386,0.5000000000000001,0.2829829110411353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02659670803334944,2020,1.0,6.123233995736766e-17,0.2829829110411353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.27944633830537813,2020,1.0,6.123233995736766e-17,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004067898175234913,2020,0.8660254037844387,-0.4999999999999998,0.2829829110411353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.014618143357122394,2020,0.8660254037844387,-0.4999999999999998,0.2829829110411353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.22436506043970136,2020,0.8660254037844387,-0.4999999999999998,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.02300261991482504,2020,0.49999999999999994,-0.8660254037844387,0.2829829110411353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.054136343392683035,2020,1.2246467991473532e-16,-1.0,0.2829829110411353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.013282539219374669,2020,-0.4999999999999997,-0.8660254037844388,0.2829829110411353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.1506419740819309,2020,-0.4999999999999997,-0.8660254037844388,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.1430118613495475,2020,-0.8660254037844385,-0.5000000000000004,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0031780086746912937,2020,-1.0,-1.8369701987210297e-16,0.2829829110411353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.05652905481780753,2020,-1.0,-1.8369701987210297e-16,0.2829829110411353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.13412294984235404,2020,-1.0,-1.8369701987210297e-16,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
,2020,-0.5000000000000004,0.8660254037844384,0.2829829110411353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
,2020,-0.5000000000000004,0.8660254037844384,0.2829829110411353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
,2020,-0.5000000000000004,0.8660254037844384,0.2829829110411353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.004852615763419853,2020,-2.4492935982947064e-16,1.0,0.2829829110411353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.08186363751121249,2020,-2.4492935982947064e-16,1.0,0.2829829110411353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.024554008695779915,2021,0.8660254037844386,0.5000000000000001,0.28986866791744836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.3369023030148544,2021,0.8660254037844386,0.5000000000000001,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.027790359112182018,2021,1.0,6.123233995736766e-17,0.28986866791744836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06108539131936106,2021,0.8660254037844387,-0.4999999999999998,0.28986866791744836,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0246644953060855,2021,0.8660254037844387,-0.4999999999999998,0.28986866791744836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.18788363571772657,2021,0.8660254037844387,-0.4999999999999998,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.003265757314038897,2021,0.49999999999999994,-0.8660254037844387,0.28986866791744836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.061528861027617496,2021,0.49999999999999994,-0.8660254037844387,0.28986866791744836,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.01385929418716778,2021,0.49999999999999994,-0.8660254037844387,0.28986866791744836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.14278760623671785,2021,1.2246467991473532e-16,-1.0,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.026047247924678316,2021,-0.8660254037844385,-0.5000000000000004,0.28986866791744836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.014155802747714968,2021,-0.8660254037844385,-0.5000000000000004,0.28986866791744836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.15198008796833481,2021,-0.8660254037844385,-0.5000000000000004,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.06220366736256595,2021,-1.0,-1.8369701987210297e-16,0.28986866791744836,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.1293404638706714,2021,-1.0,-1.8369701987210297e-16,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.025042123070326334,2021,-0.5000000000000004,0.8660254037844384,0.28986866791744836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.3476206778292496,2021,-2.4492935982947064e-16,1.0,0.28986866791744836,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
